AC_CLASS;AC_MASS;NUM_ENGS;INCIDENT_MONTH;INCIDENT_YEAR;HEIGHT;SPEED;PHASE_OF_FLT;DAMAGE;BIRDS_STRUCK;SIZE;WARNED
A;4;2;9;2011;0;90;4;N;1;Small;N
A;4;2;10;2011;0;90;4;N;1;Unknown;Unknown
A;4;2;10;2011;0;90;4;N;1;Small;N
A;4;4;11;2011;0;90;4;N;2;Small;N
A;4;2;12;2011;0;90;4;N;1;Unknown;N
A;4;2;12;2011;0;90;4;N;1;Medium;Y
A;4;2;2;2012;0;90;4;N;1;Small;N
A;4;2;6;2012;0;90;4;N;1;Small;N
A;4;2;6;2012;0;90;4;N;2;Medium;Y
A;4;2;7;2012;0;90;4;N;1;Small;Y
A;4;2;8;2012;0;90;4;N;2;Small;Unknown
A;4;4;9;2012;0;90;4;M;1;Small;N
A;4;2;9;2012;0;90;4;N;1;Small;Unknown
A;4;2;10;2012;0;90;4;N;1;Small;N
A;4;2;12;2012;0;90;4;N;1;Small;Unknown
A;4;2;4;2013;0;90;4;N;1;Medium;Y
A;4;2;5;2013;0;90;4;N;1;Small;N
A;4;2;5;2013;0;90;4;N;1;Small;N
A;4;2;6;2013;0;90;4;N;2;Small;Unknown
A;4;3;6;2013;0;90;4;N;1;Small;N
A;4;2;7;2013;0;90;4;N;1;Small;N
A;4;2;8;2013;0;90;4;N;1;Small;Unknown
A;4;2;9;2013;0;90;4;N;1;Small;N
A;4;2;9;2013;0;90;4;N;1;Small;Y
A;4;2;9;2013;0;90;4;N;1;Small;Y
A;4;2;10;2013;0;90;4;N;2;Small;Y
A;4;2;4;2014;0;90;4;N;1;Small;Unknown
A;4;3;4;2014;0;90;4;N;1;Medium;N
A;4;2;6;2014;0;90;4;N;1;Small;Y
A;5;4;10;2013;0;90;4;N;1;Medium;Y
A;2;2;10;2013;0;93;4;N;2;Small;Unknown
A;1;2;7;2013;0;95;4;N;1;Small;N
A;2;2;4;2012;0;95;4;M;1;Small;N
A;3;2;8;2010;0;95;4;N;1;Small;N
A;3;2;9;2010;0;95;4;N;1;Small;Y
A;3;2;10;2010;0;95;4;N;1;Small;N
A;3;2;10;2011;0;95;4;N;1;Medium;Unknown
A;3;2;12;2011;0;95;4;N;1;Small;Y
A;3;2;7;2012;0;95;4;N;1;Small;Y
A;3;2;8;2012;0;95;4;N;1;Small;N
A;4;2;4;2010;0;95;4;M;2;Medium;N
A;4;4;2;2011;0;95;4;N;2;Small;N
A;4;2;6;2011;0;95;4;M;1;Small;Y
A;4;2;7;2011;0;95;4;M?;1;Medium;Y
A;4;2;11;2011;0;95;4;S;1;Small;Y
A;4;2;5;2012;0;95;4;N;1;Medium;N
A;4;4;2;2013;0;95;4;S;1;Small;Y
A;4;2;6;2013;0;95;4;N;1;Medium;Y
A;4;2;7;2013;0;95;4;N;2;Small;N
A;4;2;8;2013;0;95;4;N;1;Medium;N
A;4;2;12;2013;0;95;4;N;1;Large;N
A;3;2;8;2011;0;96;4;N;1;Small;Y
A;2;2;7;2010;0;97;4;M;2;Small;N
A;3;2;3;2011;0;97;4;N;1;Medium;Y
A;3;2;5;2011;0;97;4;N;1;Small;N
A;3;2;9;2013;0;99;4;N;1;Large;Unknown
A;1;2;4;2011;0;100;4;N;1;Small;Unknown
A;1;2;8;2013;0;100;4;N;1;Medium;N
A;2;2;5;2010;0;100;4;N;1;Small;N
A;2;2;6;2010;0;100;4;M;1;Medium;Unknown
A;2;2;9;2010;0;100;4;N;1;Small;N
A;2;2;9;2010;0;100;4;N;1;Small;N
A;2;2;8;2011;0;100;4;S;1;Medium;N
A;2;1;9;2011;0;100;4;M;1;Small;N
A;2;2;9;2011;0;100;4;N;2;Small;N
A;2;2;9;2010;0;100;4;N;1;Medium;Unknown
A;2;2;5;2012;0;100;4;N;2;Small;N
A;2;2;8;2012;0;100;4;N;2;Small;Y
A;2;2;8;2012;0;100;4;N;1;Small;N
A;2;2;8;2012;0;100;4;N;1;Small;N
A;2;2;9;2012;0;100;4;M;1;Medium;N
A;2;2;9;2012;0;100;4;N;2;Small;N
A;2;2;9;2012;0;100;4;N;1;Medium;Y
A;2;2;10;2012;0;100;4;N;2;Medium;Y
A;2;2;4;2013;0;100;4;S;1;Large;Y
A;2;2;5;2013;0;100;4;N;1;Small;Y
A;2;2;8;2013;0;100;4;N;1;Large;N
A;2;2;9;2013;0;100;4;M;1;Large;N
A;2;2;2;2014;0;100;4;N;2;Small;N
A;2;2;5;2014;0;100;4;S;1;Medium;Y
A;3;2;6;2010;0;100;4;N;1;Small;N
A;3;2;8;2010;0;100;4;M;1;Large;Unknown
A;3;2;8;2010;0;100;4;N;1;Small;Y
A;3;2;8;2010;0;100;4;N;1;Small;N
A;3;2;8;2010;0;100;4;N;1;Small;N
A;3;2;8;2010;0;100;4;N;2;Small;Y
A;3;2;8;2010;0;100;4;N;2;Medium;N
A;3;2;9;2010;0;100;4;N;1;Small;Y
A;3;2;9;2010;0;100;4;N;1;Small;Y
A;3;2;9;2010;0;100;4;N;1;Small;N
A;3;2;10;2010;0;100;4;N;2;Small;N
A;3;2;12;2010;0;100;4;N;1;Small;Y
A;3;2;2;2011;0;100;4;N;1;Small;Y
A;3;2;4;2011;0;100;4;N;1;Small;Y
A;3;2;5;2011;0;100;4;N;1;Medium;N
A;3;2;5;2011;0;100;4;N;1;Small;Y
A;3;2;6;2011;0;100;4;N;2;Small;Unknown
A;3;2;6;2011;0;100;4;N;1;Small;Unknown
A;3;2;6;2011;0;100;4;N;1;Small;N
A;3;2;7;2011;0;100;4;N;1;Small;Y
A;3;2;7;2011;0;100;4;N;2;Small;Y
A;3;2;7;2011;0;100;4;N;1;Small;N
A;3;2;7;2011;0;100;4;N;1;Small;N
A;3;2;8;2011;0;100;4;N;1;Small;Y
A;3;2;8;2011;0;100;4;N;1;Small;Y
A;3;2;8;2011;0;100;4;M;1;Small;N
A;3;2;10;2011;0;100;4;N;1;Small;N
A;3;2;10;2011;0;100;4;N;1;Small;Y
A;3;2;11;2011;0;100;4;N;2;Small;Y
A;3;2;11;2011;0;100;4;N;1;Large;Y
A;3;2;2;2012;0;100;4;N;1;Small;Unknown
A;3;2;10;2011;0;100;4;N;1;Small;N
A;3;2;3;2012;0;100;4;N;1;Unknown;Unknown
A;3;2;4;2012;0;100;4;N;2;Medium;N
A;3;2;6;2012;0;100;4;N;1;Medium;Y
A;3;2;6;2012;0;100;4;N;2;Small;Unknown
A;3;2;6;2012;0;100;4;N;1;Small;N
A;3;2;7;2012;0;100;4;N;1;Small;Unknown
A;3;2;7;2012;0;100;4;N;1;Small;N
A;3;2;8;2012;0;100;4;N;1;Small;Unknown
A;3;2;8;2012;0;100;4;N;2;Small;Y
A;3;2;8;2012;0;100;4;N;1;Small;N
A;3;2;8;2012;0;100;4;N;1;Medium;Y
A;3;2;8;2012;0;100;4;S;2;Small;N
A;3;2;8;2012;0;100;4;N;2;Small;N
A;3;2;9;2012;0;100;4;N;1;Small;N
A;3;2;9;2012;0;100;4;S;1;Large;Unknown
A;3;2;9;2012;0;100;4;N;2;Small;N
A;3;2;10;2012;0;100;4;N;1;Small;N
A;3;2;11;2012;0;100;4;N;1;Small;Unknown
A;3;2;12;2012;0;100;4;N;2;Small;Y
A;3;2;12;2012;0;100;4;N;1;Small;N
A;3;2;5;2013;0;100;4;N;2;Medium;Unknown
A;3;2;5;2013;0;100;4;N;1;Small;N
A;3;2;5;2013;0;100;4;N;1;Small;N
A;3;2;6;2013;0;100;4;N;2;Small;N
A;3;2;7;2013;0;100;4;N;1;Small;N
A;3;2;7;2013;0;100;4;N;1;Small;Y
A;3;2;7;2013;0;100;4;N;1;Small;Unknown
A;3;2;7;2013;0;100;4;N;2;Small;N
A;3;2;7;2013;0;100;4;N;1;Small;Y
A;3;2;7;2013;0;100;4;N;1;Small;Unknown
A;3;2;7;2013;0;100;4;N;2;Small;Y
A;3;2;7;2013;0;100;4;N;1;Small;Y
A;3;3;9;2013;0;100;4;N;1;Large;N
A;3;2;9;2013;0;100;4;N;1;Small;N
A;3;2;9;2013;0;100;4;N;2;Small;N
A;3;2;10;2013;0;100;4;N;1;Large;Unknown
A;3;2;11;2013;0;100;4;N;1;Small;N
A;3;2;1;2014;0;100;4;N;1;Small;N
A;3;2;3;2014;0;100;4;S;2;Small;Y
A;3;2;5;2014;0;100;4;N;1;Medium;Y
A;3;2;6;2014;0;100;4;N;1;Small;Y
A;4;2;2;2010;0;100;4;N;1;Medium;N
A;4;2;4;2010;0;100;4;N;1;Medium;Y
A;4;2;4;2010;0;100;4;N;1;Small;Y
A;4;2;5;2010;0;100;4;N;1;Small;N
A;4;2;5;2010;0;100;4;N;1;Small;Y
A;4;2;5;2010;0;100;4;N;1;Small;N
A;4;2;5;2010;0;100;4;N;1;Small;Y
A;4;2;5;2010;0;100;4;N;1;Small;N
A;4;2;6;2010;0;100;4;N;1;Small;Y
A;4;2;6;2010;0;100;4;N;1;Small;N
A;4;2;6;2010;0;100;4;N;1;Small;N
A;4;2;6;2010;0;100;4;N;1;Medium;Unknown
A;4;2;6;2010;0;100;4;M?;1;Small;N
A;4;2;6;2010;0;100;4;N;1;Small;N
A;4;2;6;2010;0;100;4;N;1;Small;Y
A;4;2;7;2010;0;100;4;M;1;Large;N
A;4;2;7;2010;0;100;4;N;1;Small;Unknown
A;4;2;7;2010;0;100;4;N;2;Small;Y
A;4;2;7;2010;0;100;4;N;1;Unknown;Y
A;4;2;7;2010;0;100;4;N;1;Small;Unknown
A;4;2;7;2010;0;100;4;N;1;Small;N
A;4;2;7;2010;0;100;4;N;2;Small;N
A;4;2;7;2010;0;100;4;N;1;Small;N
A;4;2;7;2010;0;100;4;N;1;Small;N
A;4;2;7;2010;0;100;4;N;1;Small;Y
A;4;2;7;2010;0;100;4;N;1;Medium;Y
A;4;2;8;2010;0;100;4;N;1;Small;N
A;4;2;8;2010;0;100;4;N;1;Small;Unknown
A;4;2;8;2010;0;100;4;N;2;Small;Y
A;4;2;8;2010;0;100;4;N;1;Small;N
A;4;2;8;2010;0;100;4;N;1;Medium;N
A;4;2;8;2010;0;100;4;N;1;Small;Unknown
A;4;2;8;2010;0;100;4;N;1;Small;Y
A;4;2;9;2010;0;100;4;N;1;Small;Y
A;4;2;9;2010;0;100;4;N;2;Small;N
A;4;2;9;2010;0;100;4;N;1;Small;Unknown
A;4;2;10;2010;0;100;4;N;1;Small;Unknown
A;4;2;10;2010;0;100;4;N;1;Small;N
A;4;2;10;2010;0;100;4;N;1;Small;Y
A;4;2;10;2010;0;100;4;N;1;Small;Unknown
A;4;2;10;2010;0;100;4;N;1;Medium;Y
A;4;2;11;2010;0;100;4;N;1;Small;Unknown
A;4;2;11;2010;0;100;4;N;1;Medium;Unknown
A;4;2;11;2010;0;100;4;N;1;Medium;N
A;4;2;11;2010;0;100;4;N;1;Unknown;Y
A;4;3;9;2010;0;100;4;N;1;Small;Unknown
A;4;2;1;2011;0;100;4;N;1;Small;N
A;4;3;1;2011;0;100;4;N;1;Small;Unknown
A;4;4;2;2011;0;100;4;N;1;Medium;N
A;4;2;2;2011;0;100;4;N;1;Small;Y
A;4;2;2;2011;0;100;4;N;1;Small;N
A;4;2;3;2011;0;100;4;N;1;Small;N
A;4;2;8;2010;0;100;4;N;1;Unknown;Unknown
A;4;2;7;2010;0;100;4;N;1;Unknown;Unknown
A;4;2;8;2010;0;100;4;N;1;Small;Unknown
A;4;2;3;2011;0;100;4;N;2;Small;N
A;4;2;4;2011;0;100;4;N;1;Small;Unknown
A;4;2;4;2011;0;100;4;N;1;Small;N
A;4;2;4;2011;0;100;4;N;1;Small;N
A;4;2;4;2011;0;100;4;N;1;Small;N
A;4;3;5;2011;0;100;4;N;1;Small;N
A;4;2;5;2011;0;100;4;N;1;Small;N
A;4;2;5;2011;0;100;4;N;1;Small;Y
A;4;3;5;2011;0;100;4;N;1;Small;Y
A;4;2;6;2011;0;100;4;N;1;Small;N
A;4;2;6;2011;0;100;4;S;1;Small;Y
A;4;2;6;2011;0;100;4;N;1;Small;Unknown
A;4;2;6;2011;0;100;4;N;1;Small;Y
A;4;2;6;2011;0;100;4;N;1;Small;N
A;4;2;7;2011;0;100;4;N;1;Small;Y
A;4;2;7;2011;0;100;4;N;2;Small;Unknown
A;4;2;7;2011;0;100;4;N;1;Medium;N
A;4;2;7;2011;0;100;4;N;1;Small;N
A;4;2;7;2011;0;100;4;N;1;Small;Unknown
A;4;2;7;2011;0;100;4;N;1;Small;Unknown
A;4;2;7;2011;0;100;4;N;1;Small;N
A;4;2;7;2011;0;100;4;N;1;Small;N
A;4;2;7;2011;0;100;4;N;1;Small;N
A;4;2;7;2011;0;100;4;N;1;Small;Y
A;4;2;8;2011;0;100;4;N;1;Small;N
A;4;2;8;2011;0;100;4;N;1;Small;Y
A;4;2;8;2011;0;100;4;N;1;Small;N
A;4;2;8;2011;0;100;4;N;2;Small;Y
A;4;2;8;2011;0;100;4;N;1;Medium;N
A;4;2;8;2011;0;100;4;N;1;Small;N
A;4;2;8;2011;0;100;4;N;2;Small;Y
A;4;2;8;2011;0;100;4;N;1;Small;N
A;4;2;8;2011;0;100;4;N;1;Small;Y
A;4;2;8;2011;0;100;4;N;1;Small;N
A;4;2;9;2011;0;100;4;N;1;Medium;Y
A;4;2;9;2011;0;100;4;N;2;Small;N
A;4;2;9;2011;0;100;4;N;1;Small;N
A;4;2;9;2011;0;100;4;N;1;Small;Unknown
A;4;2;9;2011;0;100;4;N;2;Small;Y
A;4;2;9;2011;0;100;4;N;1;Unknown;Y
A;4;2;10;2011;0;100;4;N;1;Small;Unknown
A;4;2;10;2011;0;100;4;N;2;Medium;Y
A;4;3;7;2011;0;100;4;N;1;Small;Unknown
A;4;2;11;2011;0;100;4;N;1;Small;Y
A;4;2;11;2011;0;100;4;N;2;Large;Unknown
A;4;2;11;2011;0;100;4;N;1;Small;Y
A;4;2;8;2011;0;100;4;N;1;Small;Unknown
A;4;3;11;2011;0;100;4;N;1;Unknown;Unknown
A;4;2;1;2012;0;100;4;N;1;Small;N
A;4;2;1;2012;0;100;4;N;2;Small;N
A;4;2;3;2012;0;100;4;N;1;Small;Y
A;4;2;5;2012;0;100;4;N;1;Small;Unknown
A;4;2;5;2012;0;100;4;N;1;Small;Y
A;4;2;6;2012;0;100;4;S;1;Small;N
A;4;2;6;2012;0;100;4;N;1;Small;Unknown
A;4;2;6;2012;0;100;4;N;1;Large;Unknown
A;4;2;6;2012;0;100;4;N;1;Medium;Y
A;4;2;6;2012;0;100;4;N;1;Small;Unknown
A;4;2;7;2012;0;100;4;N;1;Small;N
A;4;2;7;2012;0;100;4;N;1;Small;Y
A;4;2;7;2012;0;100;4;N;1;Small;N
A;4;2;7;2012;0;100;4;N;1;Small;Unknown
A;4;2;7;2012;0;100;4;N;2;Medium;N
A;4;2;7;2012;0;100;4;N;1;Small;N
A;4;2;7;2012;0;100;4;N;2;Small;Y
A;4;3;7;2012;0;100;4;N;2;Small;Unknown
A;4;2;8;2012;0;100;4;N;1;Small;Y
A;4;2;8;2012;0;100;4;N;1;Small;N
A;4;2;8;2012;0;100;4;N;1;Unknown;Unknown
A;4;2;8;2012;0;100;4;N;1;Small;Y
A;4;2;8;2012;0;100;4;N;1;Small;N
A;4;3;8;2012;0;100;4;N;1;Small;Y
A;4;2;8;2012;0;100;4;N;1;Small;N
A;4;2;8;2012;0;100;4;N;1;Small;Unknown
A;4;2;8;2012;0;100;4;N;1;Small;N
A;4;2;8;2012;0;100;4;N;2;Small;N
A;4;2;9;2012;0;100;4;N;1;Small;Y
A;4;2;9;2012;0;100;4;N;2;Small;Unknown
A;4;3;9;2012;0;100;4;N;1;Medium;Unknown
A;4;2;10;2012;0;100;4;N;1;Small;N
A;4;2;10;2012;0;100;4;N;1;Medium;Unknown
A;4;2;11;2012;0;100;4;N;1;Small;Y
A;4;2;11;2012;0;100;4;N;1;Small;Unknown
A;4;3;11;2012;0;100;4;N;2;Small;Unknown
A;4;2;1;2013;0;100;4;N;1;Small;Y
A;4;2;3;2013;0;100;4;N;1;Small;Y
A;4;2;3;2013;0;100;4;N;1;Small;Y
A;4;2;3;2013;0;100;4;N;1;Medium;N
A;4;4;4;2013;0;100;4;N;1;Small;N
A;4;2;4;2013;0;100;4;N;1;Small;N
A;4;2;5;2013;0;100;4;N;1;Small;N
A;4;2;5;2013;0;100;4;N;1;Small;Unknown
A;4;2;5;2013;0;100;4;N;1;Small;N
A;4;2;5;2013;0;100;4;N;1;Medium;Y
A;4;2;6;2013;0;100;4;N;1;Medium;Unknown
A;4;2;7;2013;0;100;4;N;1;Small;N
A;4;2;7;2013;0;100;4;N;1;Small;Unknown
A;4;2;7;2013;0;100;4;S;1;Small;N
A;4;2;7;2013;0;100;4;N;1;Small;N
A;4;2;8;2013;0;100;4;N;1;Unknown;Unknown
A;4;4;8;2013;0;100;4;N;2;Small;N
A;4;2;8;2013;0;100;4;N;1;Small;Y
A;4;2;8;2013;0;100;4;N;1;Small;N
A;4;2;8;2013;0;100;4;N;1;Small;Y
A;4;2;8;2013;0;100;4;N;1;Small;Y
A;4;2;8;2013;0;100;4;N;1;Small;Unknown
A;4;2;9;2013;0;100;4;N;1;Small;N
A;4;2;9;2013;0;100;4;N;1;Medium;Unknown
A;4;2;9;2013;0;100;4;N;2;Small;Unknown
A;4;2;9;2013;0;100;4;S;1;Medium;Y
A;4;2;10;2013;0;100;4;S;1;Medium;Y
A;4;2;10;2013;0;100;4;N;1;Medium;N
A;4;2;11;2013;0;100;4;N;1;Medium;N
A;4;2;11;2013;0;100;4;N;1;Small;Unknown
A;4;2;11;2013;0;100;4;N;1;Small;N
A;4;2;11;2013;0;100;4;N;1;Small;Y
A;4;2;11;2013;0;100;4;N;1;Small;Y
A;4;2;11;2013;0;100;4;N;1;Small;Y
A;4;2;12;2013;0;100;4;N;1;Large;Y
A;4;2;2;2014;0;100;4;N;1;Unknown;Y
A;4;2;3;2014;0;100;4;N;1;Small;Unknown
A;4;2;4;2014;0;100;4;N;0;Small;Unknown
A;4;2;4;2014;0;100;4;N;1;Medium;Y
A;4;2;4;2014;0;100;4;N;1;Medium;N
A;4;2;5;2014;0;100;4;N;1;Small;Y
A;4;2;6;2014;0;100;4;N;1;Medium;N
A;4;2;6;2014;0;100;4;N;1;Small;N
A;4;2;6;2014;0;100;4;N;1;Small;N
A;5;4;4;2011;0;100;4;N;1;Unknown;N
A;5;4;1;2014;0;100;4;N;1;Small;N
A;3;2;9;2013;0;104;4;N;1;Small;N
A;3;2;7;2010;0;105;4;N;1;Small;N
A;3;2;4;2011;0;105;4;N;1;Medium;N
A;3;2;8;2011;0;105;4;N;1;Small;N
A;3;2;9;2011;0;105;4;N;1;Small;Y
A;3;2;11;2012;0;105;4;N;2;Small;N
A;3;2;8;2013;0;105;4;N;1;Small;N
A;3;2;9;2013;0;105;4;N;1;Small;N
A;3;3;4;2014;0;105;4;N;1;Medium;N
A;4;2;3;2010;0;105;4;M;1;Medium;Y
A;4;2;8;2010;0;105;4;N;1;Small;Unknown
A;4;2;10;2010;0;105;4;N;1;Large;Y
A;4;4;2;2011;0;105;4;N;1;Medium;N
A;4;3;6;2010;0;105;4;N;1;Unknown;Unknown
A;4;3;7;2011;0;105;4;N;2;Small;Y
A;4;2;7;2012;0;105;4;N;1;Small;N
A;4;2;5;2013;0;105;4;N;1;Small;Y
A;4;2;7;2013;0;105;4;N;1;Medium;Y
A;4;2;12;2013;0;105;4;N;2;Medium;Unknown
A;2;2;4;2013;0;106;4;N;2;Small;Y
A;2;2;8;2013;0;107;4;M;1;Medium;N
A;3;2;7;2012;0;108;4;M;1;Large;Y
A;3;2;7;2012;0;109;4;N;1;Small;Y
A;2;2;8;2011;0;110;4;S;1;Large;N
A;2;2;7;2013;0;110;4;N;1;Small;N
A;2;2;4;2014;0;110;4;N;1;Small;N
A;2;2;6;2014;0;110;4;N;1;Small;N
A;3;2;2;2010;0;110;4;M;2;Small;N
A;3;2;6;2010;0;110;4;N;1;Small;Y
A;3;2;7;2010;0;110;4;N;1;Small;Y
A;3;2;7;2010;0;110;4;M?;2;Small;N
A;3;2;8;2010;0;110;4;N;2;Small;Unknown
A;3;2;8;2010;0;110;4;N;1;Small;Unknown
A;3;2;5;2011;0;110;4;N;1;Medium;N
A;3;2;5;2011;0;110;4;N;1;Small;N
A;3;2;8;2011;0;110;4;N;3;Small;Y
A;3;2;9;2011;0;110;4;N;1;Small;N
A;3;2;9;2011;0;110;4;N;1;Small;N
A;3;2;11;2011;0;110;4;N;1;Small;N
A;3;2;6;2012;0;110;4;S;1;Medium;Unknown
A;3;2;7;2012;0;110;4;N;1;Small;N
A;3;2;7;2012;0;110;4;N;2;Small;Y
A;3;2;8;2012;0;110;4;M;1;Medium;Y
A;3;2;9;2012;0;110;4;M;1;Small;Y
A;3;2;11;2012;0;110;4;M;1;Large;N
A;3;2;12;2012;0;110;4;N;1;Medium;Y
A;3;2;5;2013;0;110;4;N;2;Small;Y
A;3;2;6;2013;0;110;4;N;1;Small;Y
A;3;2;7;2013;0;110;4;N;2;Small;Unknown
A;3;2;7;2013;0;110;4;N;1;Small;N
A;3;2;7;2013;0;110;4;N;1;Small;N
A;3;2;11;2013;0;110;4;N;1;Small;Unknown
A;3;2;12;2013;0;110;4;N;2;Small;Unknown
A;3;2;6;2014;0;110;4;N;1;Small;Y
A;3;2;6;2014;0;110;4;N;1;Medium;Y
A;3;2;6;2014;0;110;4;N;1;Small;Y
A;4;2;1;2010;0;110;4;N;2;Small;Y
A;4;2;4;2010;0;110;4;N;1;Small;N
A;4;2;3;2010;0;110;4;N;1;Medium;Unknown
A;4;2;3;2010;0;110;4;N;1;Medium;Y
A;4;2;2;2010;0;110;4;N;1;Small;Y
A;4;2;3;2010;0;110;4;N;1;Small;Y
A;4;2;1;2010;0;110;4;N;2;Small;Unknown
A;4;2;5;2010;0;110;4;N;1;Small;Unknown
A;4;2;1;2010;0;110;4;N;1;Small;Y
A;4;2;4;2010;0;110;4;N;1;Small;Y
A;4;2;6;2010;0;110;4;N;2;Small;Y
A;4;2;6;2010;0;110;4;N;1;Small;N
A;4;2;5;2010;0;110;4;N;1;Medium;Y
A;4;2;5;2010;0;110;4;N;2;Medium;N
A;4;2;6;2010;0;110;4;N;1;Small;N
A;4;2;6;2010;0;110;4;N;1;Small;N
A;4;2;7;2010;0;110;4;N;1;Small;N
A;4;2;7;2010;0;110;4;N;2;Small;Y
A;4;2;7;2010;0;110;4;N;2;Small;N
A;4;3;8;2010;0;110;4;N;1;Unknown;Unknown
A;4;2;8;2010;0;110;4;N;1;Small;Y
A;4;2;8;2010;0;110;4;N;1;Small;N
A;4;2;9;2010;0;110;4;N;1;Small;Unknown
A;4;2;9;2010;0;110;4;N;1;Small;N
A;4;2;11;2010;0;110;4;N;2;Medium;Y
A;4;2;11;2010;0;110;4;N;1;Small;N
A;4;2;11;2010;0;110;4;N;1;Medium;Y
A;4;2;12;2010;0;110;4;N;2;Small;Y
A;4;2;1;2011;0;110;4;N;1;Medium;Y
A;4;2;2;2011;0;110;4;N;1;Medium;N
A;4;2;2;2011;0;110;4;N;1;Medium;N
A;4;2;3;2011;0;110;4;N;1;Small;N
A;4;2;3;2011;0;110;4;S;1;Large;Y
A;4;2;3;2011;0;110;4;N;2;Small;Y
A;4;3;5;2010;0;110;4;N;1;Unknown;Unknown
A;4;2;4;2011;0;110;4;N;1;Large;Unknown
A;4;2;5;2011;0;110;4;N;2;Small;Y
A;4;2;5;2011;0;110;4;N;1;Medium;N
A;4;2;5;2011;0;110;4;N;1;Small;Y
A;4;2;6;2011;0;110;4;N;1;Small;N
A;4;2;6;2011;0;110;4;N;1;Small;N
A;4;2;7;2011;0;110;4;N;1;Medium;N
A;4;2;7;2011;0;110;4;N;1;Small;N
A;4;2;8;2011;0;110;4;N;1;Unknown;N
A;4;2;8;2011;0;110;4;N;1;Small;Y
A;4;2;8;2011;0;110;4;N;1;Unknown;N
A;4;2;10;2011;0;110;4;N;1;Small;Y
A;4;2;10;2011;0;110;4;N;1;Small;N
A;4;2;10;2011;0;110;4;N;1;Small;N
A;4;2;10;2011;0;110;4;N;1;Medium;Y
A;4;2;10;2011;0;110;4;N;2;Medium;Y
A;4;2;11;2011;0;110;4;N;1;Small;Y
A;4;2;11;2011;0;110;4;S;2;Small;Unknown
A;4;2;1;2012;0;110;4;N;1;Small;Unknown
A;4;2;3;2012;0;110;4;M;1;Medium;Y
A;4;2;4;2012;0;110;4;N;1;Small;Y
A;4;2;5;2012;0;110;4;N;1;Small;N
A;4;2;5;2012;0;110;4;N;1;Small;Y
A;4;2;6;2012;0;110;4;N;1;Small;Y
A;4;2;6;2012;0;110;4;N;1;Small;Y
A;4;2;6;2012;0;110;4;N;1;Small;Y
A;4;2;6;2012;0;110;4;N;1;Small;N
A;4;2;7;2012;0;110;4;N;1;Small;Unknown
A;4;2;7;2012;0;110;4;N;1;Small;Y
A;4;2;7;2012;0;110;4;N;1;Small;Unknown
A;4;2;7;2012;0;110;4;N;1;Small;Y
A;4;2;8;2012;0;110;4;N;1;Small;N
A;4;2;8;2012;0;110;4;N;2;Small;Y
A;4;2;8;2012;0;110;4;N;1;Small;Y
A;4;2;9;2012;0;110;4;N;1;Small;N
A;4;2;10;2012;0;110;4;N;1;Small;N
A;4;3;3;2013;0;110;4;N;1;Small;Unknown
A;4;2;4;2013;0;110;4;M;1;Medium;Y
A;4;2;3;2012;0;110;4;N;1;Large;Unknown
A;4;2;5;2013;0;110;4;N;1;Small;N
A;4;2;5;2013;0;110;4;N;1;Small;N
A;4;2;6;2013;0;110;4;N;1;Small;N
A;4;2;6;2013;0;110;4;N;1;Small;Y
A;4;2;8;2013;0;110;4;N;2;Small;Y
A;4;2;8;2013;0;110;4;N;1;Unknown;Y
A;4;2;8;2013;0;110;4;N;2;Small;Unknown
A;4;2;9;2013;0;110;4;N;1;Small;N
A;4;2;9;2013;0;110;4;S;1;Medium;Y
A;4;2;10;2013;0;110;4;N;1;Medium;N
A;4;2;10;2013;0;110;4;N;1;Medium;N
A;4;2;10;2013;0;110;4;N;1;Small;N
A;4;2;11;2013;0;110;4;N;1;Small;N
A;4;2;11;2013;0;110;4;N;1;Small;Y
A;4;2;11;2013;0;110;4;N;1;Small;N
A;4;2;12;2013;0;110;4;N;2;Small;Unknown
A;4;2;2;2014;0;110;4;N;1;Small;N
A;4;2;3;2014;0;110;4;N;1;Small;Y
A;4;2;4;2014;0;110;4;N;1;Large;N
A;4;2;5;2014;0;110;4;S;1;Large;Y
A;4;2;5;2014;0;110;4;N;1;Small;Y
A;4;2;5;2014;0;110;4;N;1;Medium;N
A;4;2;6;2014;0;110;4;N;2;Medium;N
A;5;4;4;2012;0;110;4;N;1;Medium;N
A;3;2;11;2011;0;111;4;N;2;Medium;N
A;2;2;7;2011;0;112;4;N;1;Small;N
A;4;2;4;2013;0;112;4;N;1;Large;Unknown
A;4;2;2;2014;0;113;4;S;1;Large;Y
A;1;2;1;2011;0;115;4;N;1;Small;N
A;3;2;1;2010;0;115;4;N;1;Medium;Y
A;3;2;5;2010;0;115;4;N;1;Medium;N
A;3;2;8;2010;0;115;4;M;1;Large;N
A;3;2;8;2010;0;115;4;N;1;Small;N
A;3;2;9;2011;0;115;4;N;1;Small;N
A;3;2;7;2012;0;115;4;N;2;Small;N
A;3;2;8;2012;0;115;4;N;1;Small;N
A;3;2;5;2013;0;115;4;N;1;Small;N
A;3;2;8;2013;0;115;4;N;1;Small;Y
A;3;2;2;2014;0;115;4;N;1;Unknown;Y
A;4;2;1;2010;0;115;4;N;0;Medium;Unknown
A;4;2;2;2010;0;115;4;N;1;Small;Y
A;4;2;6;2010;0;115;4;S;2;Small;Y
